query_index,query_tweet_id,gold_intent,query_text,rank,similarity,retrieved_customer_tweet_id,retrieved_agent_tweet_id,retrieved_customer_text,retrieved_agent_response
57,833942,TECHNICAL,@119625 1/2 Please change your PS4 app. I love your content but rewinding and fastforwading is so difficult.,4,0.6157523393630981,788635,788634,Hey @116618 your app on PS4 crashes all the time! Fix pls! @117014 @115821 #appfail,@308061 I'm sorry for the streaming trouble! Have you tried uninstalling/installing the app and restarting the device? ^CS
57,833942,TECHNICAL,@119625 1/2 Please change your PS4 app. I love your content but rewinding and fastforwading is so difficult.,5,0.6043635606765747,1170118,1170117,"Gotta say trying to fwd or rewind on @116618 for PS4 is fucking awful.@127110 has got you owned, it's so simple on there! #sortitout",@395219 This isn't the experience we want you to have. Can you tell us more about what you're encountering? ^BH
58,629631,DELIVERY_DELAY,"@AmazonHelp Nein, Ich habe mich entschieden nochmal bis Freitag zu warten, da ich von mehreren Leuten hörte das es wohl allgemein Grade Lieferschwierigkeiten geben soll.

Warscheinlich durch den Cyber Monday in Zusammenhang mit dem kommenden Weihnachtsgeschäft nehme ich an...",1,0.6607351303100586,2380858,2380856,@116316 sind die Angebote der Cyber monday Aktion schon alle gelistet ?darf man sich Hoffnungen auf ne hübsche Grafikkarte machen ? :),"@686475 Es sind nur für Heute Angebote gelistet, da kommen noch unendlich viele ;)
Behalte einfach die Angebotsseite im Auge :) ^AV"
58,629631,DELIVERY_DELAY,"@AmazonHelp Nein, Ich habe mich entschieden nochmal bis Freitag zu warten, da ich von mehreren Leuten hörte das es wohl allgemein Grade Lieferschwierigkeiten geben soll.

Warscheinlich durch den Cyber Monday in Zusammenhang mit dem kommenden Weihnachtsgeschäft nehme ich an...",2,0.6469264030456543,2923998,2923996,"Hallo @AmazonHelp ;) Meine Mutter nervt und möcht wissen, warum der Cyber Monday Cyber Monday heißt xD",@323267 Das ist das Gegenstück zum Black Friday ;-) ^BL
58,629631,DELIVERY_DELAY,"@AmazonHelp Nein, Ich habe mich entschieden nochmal bis Freitag zu warten, da ich von mehreren Leuten hörte das es wohl allgemein Grade Lieferschwierigkeiten geben soll.

Warscheinlich durch den Cyber Monday in Zusammenhang mit dem kommenden Weihnachtsgeschäft nehme ich an...",3,0.6199616193771362,548009,548011,"@AmazonHelp Uff. Hab es raus gefunden. Lag an unterschiedlichen Verrechnungsbeträgen aus den cyberweek Aktionen, die nur auf den Rechnungen, nicht aber in der Bestellübersicht zu finden sind.",@247506 Super - danke für deine Rückmeldung! ^MI
58,629631,DELIVERY_DELAY,"@AmazonHelp Nein, Ich habe mich entschieden nochmal bis Freitag zu warten, da ich von mehreren Leuten hörte das es wohl allgemein Grade Lieferschwierigkeiten geben soll.

Warscheinlich durch den Cyber Monday in Zusammenhang mit dem kommenden Weihnachtsgeschäft nehme ich an...",4,0.6175938844680786,2612237,2612236,Es scheint als würden wir unsere #MondayMotivation nicht erreichen da @116316 uns einen Bohraufsatz statt unserem S8 liefert 🙄 #givemethemoney,"@738604 Solltest du kein Heimwerker sein, der einen Bohraufsatz für eine #WeekendMotivation gebrauchen kann, dann würde ich dir vorschlagen, dich hier zu melden: https://t.co/dDmBEPionb ^AW"
58,629631,DELIVERY_DELAY,"@AmazonHelp Nein, Ich habe mich entschieden nochmal bis Freitag zu warten, da ich von mehreren Leuten hörte das es wohl allgemein Grade Lieferschwierigkeiten geben soll.

Warscheinlich durch den Cyber Monday in Zusammenhang mit dem kommenden Weihnachtsgeschäft nehme ich an...",5,0.6098518967628479,164982,164981,"Heute wieder bei @AmazonHelp angerufen und endlich die Ersatzlieferung veranlasst bekommen. Indes sind die Speicherkarten durch Cyber Monday schön günstig geworden. Tja, #NieGlück. 🙃🔫","@154246 Ist denn schon wieder Freitag, der 13.te? ;) Ich hoffe, du schießt dafür ein paar andere Angebote. Viel Glück dabei! ^BB"
59,792095,PAYMENT,"@AmazonHelp I'll keep an eye on it, I just hope it's not going to affect my credit rating...",1,0.7407665252685547,2435682,2435684,@AmazonHelp I spoke to someone on the phone they said they will credit my account but nothing has happened.,@406793 Did they offer a refund? Was the refund going to be onto your gift card balance or back to the original payment method? ^JF
59,792095,PAYMENT,"@AmazonHelp I'll keep an eye on it, I just hope it's not going to affect my credit rating...",2,0.7405820488929749,2480166,2480168,@AmazonHelp Nope! Just the initial email telling me I had credit,@708755 Please reach out to us here:https://t.co/JzP7hlA23B so we can look into this further for you! ^SA
59,792095,PAYMENT,"@AmazonHelp I'll keep an eye on it, I just hope it's not going to affect my credit rating...",3,0.7389381527900696,2435685,2435686,@AmazonHelp All I got told was it I was takin to get a credit and not what it was.,@406793 Did you receive a refund e-mail confirmation at the end of your chat with our agent? This should provide all the details. ^ZW
59,792095,PAYMENT,"@AmazonHelp I'll keep an eye on it, I just hope it's not going to affect my credit rating...",4,0.7099098563194275,1766877,1766878,@AmazonHelp Though the credit was supposed to be applied within the hour and I'm still waiting.,"@325125 Just to clarify, what options were provided when you contacted Customer Service?
^CH"
59,792095,PAYMENT,"@AmazonHelp I'll keep an eye on it, I just hope it's not going to affect my credit rating...",5,0.7085717916488647,80557,80554,@AmazonHelp It is going to be a credit on my Amazon account.  No bank no cc,@133884 Refunds are generally returned to the original payment method. Did you original pay with Gift Card Credit or a Credit Card? ^MI
60,2733901,DELIVERY_FAILURE,"@115821 I live in Indianapolis, not that far from where my order is....how is it logistically possible to do this? And the main question is why? https://t.co/EweZBHtIG9",1,0.6148133277893066,2414504,2414502,"If you live in an area small enough to NOT have @115821 delivery, consider yourself lucky. Every time I see them as the delivery method instead of @118706, @115817, or @81, I just cringe. #fb","@487280 Do you have a recent delivery issue with Amazon Logistics, Maureen? We'd like to help if at all possible. ^MT"
60,2733901,DELIVERY_FAILURE,"@115821 I live in Indianapolis, not that far from where my order is....how is it logistically possible to do this? And the main question is why? https://t.co/EweZBHtIG9",2,0.5947935581207275,2509256,2509254,"With all the money @115821 is worth, I think they can afford delivery drivers that can actually follow directions and read house numbers. Zero reason for my package to go missing bc your idiot driver left it at the wrong house","@715321 I'm sorry you haven't received your order. What does the latest tracking show: https://t.co/QVCn7JuQs6? If it shows as delivered, please try these steps and keep us posted: https://t.co/WFwGMTJUCy ^CL"
60,2733901,DELIVERY_FAILURE,"@115821 I live in Indianapolis, not that far from where my order is....how is it logistically possible to do this? And the main question is why? https://t.co/EweZBHtIG9",3,0.5906446576118469,1394423,1394422,"@115850 @115851  Order# 407-8361283-2219545 . Your delivery agent telephoned us and asked to ""come and collect the parcel """,@444280 Please don’t provide order details as we consider them to be personal info. Our Twitter page is visible to public. (2/2)^BS
60,2733901,DELIVERY_FAILURE,"@115821 I live in Indianapolis, not that far from where my order is....how is it logistically possible to do this? And the main question is why? https://t.co/EweZBHtIG9",4,0.5906446576118469,1394423,1394424,"@115850 @115851  Order# 407-8361283-2219545 . Your delivery agent telephoned us and asked to ""come and collect the parcel """,@444280 That's odd! We'll help you. Please share your details here: https://t.co/GIJyeYqKE0. (1/2)^BS
60,2733901,DELIVERY_FAILURE,"@115821 I live in Indianapolis, not that far from where my order is....how is it logistically possible to do this? And the main question is why? https://t.co/EweZBHtIG9",5,0.5895328521728516,1267110,1267109,I love @115821 but in the past month I've had an order delivered somewhere in NJ instead of TN &amp; was just forced to cancel another order 🙄,@416672 Oh no! Was the item sold &amp; fulfilled by us or a third-party seller: https://t.co/Y5jpI9gRhE? Can you tell us more? ^TG
61,1557714,DELIVERY_FAILURE,@AmazonHelp merci de prendre en compte que le client il a pas envie d'être en galère pour récupérer un simple colis.,1,0.7956705689430237,1881605,1881606,@AmazonHelp Colis bien reçu https://t.co/fg1cr3GL6b,@561514 Ravie d'apprendre cela 😊 J'espère que vous êtes satisfait du contenu. ^MA
61,1557714,DELIVERY_FAILURE,@AmazonHelp merci de prendre en compte que le client il a pas envie d'être en galère pour récupérer un simple colis.,2,0.7833915948867798,93734,93733,"@AmazonHelp C'est sur le compte à mon père, mais hier soir quand on a regardé ils mettaient que le colis avait été livré à un client","@136317 Je comprends cela. Pour mieux vérifier la situation, je vous invite à contacter le service client directement via le lien :  https://t.co/hgIrz98cdI ^SB"
61,1557714,DELIVERY_FAILURE,@AmazonHelp merci de prendre en compte que le client il a pas envie d'être en galère pour récupérer un simple colis.,3,0.7762030363082886,1673642,1673644,"@AmazonHelp Mon colis as bien ete expédié, merci :)",@509279 Bonne nouvelle ! Très bonne soirée :)
61,1557714,DELIVERY_FAILURE,@AmazonHelp merci de prendre en compte que le client il a pas envie d'être en galère pour récupérer un simple colis.,4,0.774222195148468,2616399,2616401,"@AmazonHelp Oui j'ai acheté en précommande, je devais recevoir mon colis aujourd'hui avant 20h","@739521 Nous tenons à regarder de plus près ce qui s’est passé et vous aider. Lorsque vous avez le temps, s’il vous plaît contactez-nous ici: https://t.co/hgIrz98cdI ^BR"
61,1557714,DELIVERY_FAILURE,@AmazonHelp merci de prendre en compte que le client il a pas envie d'être en galère pour récupérer un simple colis.,5,0.7660951614379883,2834134,2834133,"@AmazonHelp Rien de bien grave, mais au lieu de me donner le colis en mains propres (j'ai perdu un colis en début de semaine déjà...), il a été directement mis dans la boîte aux lettres et marqué sur amazon.fr comme livré à un résident...",@788955 Navrée pour cela 😓 Avez-vous un souci avec une commande en cours ? ^MA
62,975699,DELIVERY_FAILURE,ずっと家にいるのにAmazonさんの配達案内が配達できませんでした。配達店で保管中ってなってるσ(￣＾￣)？ポストに不在届も入ってないし？私の荷物どこいった？このあと来るのかな？,1,0.7256240844726562,2268867,2268866,Amazonビデオのレンタルじゃなくて購入って何処に保存される？何度でも観られる権利ってこと？,@660254 Amazonビデオのレンタルは視聴制限がありますが、購入していただくとビデオライブラリに保存され、登録したデバイスでいつでも視聴できます。その他ご不明な点がありましたら、いつでもご遠慮なくお問い合わせ下さい。 EK
62,975699,DELIVERY_FAILURE,ずっと家にいるのにAmazonさんの配達案内が配達できませんでした。配達店で保管中ってなってるσ(￣＾￣)？ポストに不在届も入ってないし？私の荷物どこいった？このあと来るのかな？,2,0.7139728665351868,2586307,2586306,am͜a̦zonで頼んだやつ、不在票もなにもなかったのにam͜a̦zonで見ると「不在のため持ち戻り、配送者に再配達依頼してください」みたいになっててほんとに？どこに配達したの？？？どこに連絡すんの？？？ってなってる,@732841 大変ご迷惑をおかけしております。配送業者の連絡先一覧をまとめたページもご用意しておりますためご注文履歴（または発送メール）にて伝票番号をご確認の上お問い合わせいただきますようお願いいたします→https://t.co/UPQxRZQ15k SK
